WMO,Location,State,Country,Latitude,Longitude,Elevation,ClimateZone
723183,USA_TN_Bristol.723183_TMY2,TN,USA,36.48,-82.4,,4A
723240,USA_TN_Chattanooga.723240_TMY2,TN,USA,35.03,-85.2,,3A
723240,USA_TN_Chattanooga.723240_TMY2,TN,USA,35.03,-85.2,,3A
723240,USA_TN_Chattanooga.723240_TMY2,TN,USA,35.03,-85.2,,3A
723265,USA_TN_Crossville.Mem.AP.723265_TMY3,TN,USA,35.95,-85.08,,4A
723347,USA_TN_Dyersburg.Muni.AP.723347_TMY3,TN,USA,36.02,-89.4,,3A
723346,USA_TN_Jackson-McKellar.Sipes.Rgnl.AP.723346_TMY3,TN,USA,35.6,-88.92,,3A
723260,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3,TN,USA,35.82,-83.98,,4A
723260,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3,TN,USA,35.82,-83.98,,4A
723260,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3,TN,USA,35.82,-83.98,,4A
723340,USA_TN_Memphis.Intl.AP.723340_TMY3,TN,USA,35.07,-89.98,,3A
723340,USA_TN_Memphis.Intl.AP.723340_TMY3,TN,USA,35.07,-89.98,,3A
723340,USA_TN_Memphis.Intl.AP.723340_TMY3,TN,USA,35.07,-89.98,,3A
723270,USA_TN_Nashville.723270_TMY2,TN,USA,36.12,-86.68,,4C
723270,USA_TN_Nashville.723270_TMY2,TN,USA,36.12,-86.68,,4C
723270,USA_TN_Nashville.723270_TMY2,TN,USA,36.12,-86.68,,4C
690190,USA_TX_Abilene-Dyess.AFB.690190_TMY3,TX,USA,32.43,-99.85,,2B
722660,USA_TX_Abilene.722660_TMY2,TX,USA,32.43,-99.68,,3B
722660,USA_TX_Abilene.722660_TMY2,TX,USA,32.43,-99.68,,3B
722660,USA_TX_Abilene.722660_TMY2,TX,USA,32.43,-99.68,,3B
722517,USA_TX_Alice.Intl.AP.722517_TMY3,TX,USA,27.73,-98.03,,2B
723630,USA_TX_Amarillo.723630_TMY2,TX,USA,35.23,-101.7,,4A
723630,USA_TX_Amarillo.723630_TMY2,TX,USA,35.23,-101.7,,4A
723630,USA_TX_Amarillo.723630_TMY2,TX,USA,35.23,-101.7,,4A
722544,USA_TX_Austin-Camp.Mabry.722544_TMY3,TX,USA,30.32,-97.77,,2A
722540,USA_TX_Austin.722540_TMY2,TX,USA,30.3,-97.7,,2A
722540,USA_TX_Austin.722540_TMY2,TX,USA,30.3,-97.7,,2A
722540,USA_TX_Austin.722540_TMY2,TX,USA,30.3,-97.7,,2A
722410,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY,TX,USA,29.95,-94.02,,2A
722500,USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3,TX,USA,25.9,-97.43,,2A
722500,USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3,TX,USA,25.9,-97.43,,2A
722500,USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY3,TX,USA,25.9,-97.43,,2A
723604,USA_TX_Childress.Muni.AP.723604_TMY3,TX,USA,34.43,-100.28,,3A
722445,USA_TX_College.Station-Easterwood.Field.722445_TMY3,TX,USA,30.58,-96.37,,2A
722510,USA_TX_Corpus.Christi.Intl.AP.722510_TMY,TX,USA,27.77,-97.5,,2A
722510,USA_TX_Corpus.Christi.Intl.AP.722510_TMY,TX,USA,27.77,-97.5,,2A
722510,USA_TX_Corpus.Christi.Intl.AP.722510_TMY,TX,USA,27.77,-97.5,,2A
722515,USA_TX_Corpus.Christi.NAS.722515_TMY3,TX,USA,27.68,-97.28,,2A
722526,USA_TX_Cotulla.AP.722526_TMY3,TX,USA,28.45,-99.22,,2B
722587,USA_TX_Cox.Field.722587_TMY3,TX,USA,33.63,-95.45,,3A
722636,USA_TX_Dalhart.Muni.AP.722636_TMY3,TX,USA,36.02,-102.55,,4A
722598,USA_TX_Dallas-Addison.AP.722598_TMY3,TX,USA,32.97,-96.83,,2B
722590,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3,TX,USA,32.9,-97.02,,2B
722583,USA_TX_Dallas-Love.Field.722583_TMY3,TX,USA,32.85,-96.85,,2B
722599,USA_TX_Dallas-Redbird.AP.722599_TMY3,TX,USA,32.68,-96.87,,2B
722615,USA_TX_Del.Rio-Laughlin.AFB.722615_TMY3,TX,USA,29.37,-100.78,,2B
722610,USA_TX_Del.Rio.722610_TMY,TX,USA,29.36,-100.78,,2B
722610,USA_TX_Del.Rio.722610_TMY,TX,USA,29.36,-100.78,,2B
722577,USA_TX_Draughon-Miller.Central.Texas.AP.722577_TMY3,TX,USA,31.15,-97.4,,2B
722700,USA_TX_El.Paso.Intl.AP.722700_TMY3,TX,USA,31.77,-106.5,,3B
722700,USA_TX_El.Paso.Intl.AP.722700_TMY3,TX,USA,31.77,-106.5,,3B
722700,USA_TX_El.Paso.Intl.AP.722700_TMY3,TX,USA,31.77,-106.5,,3B
722570,USA_TX_Fort.Hood.722570_TMY3,TX,USA,31.13,-97.72,,2B
722594,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3,TX,USA,32.98,-97.32,,3A
722596,USA_TX_Fort.Worth.722596_TMY2,TX,USA,32.83,-97.05,,3A
722600,USA_TX_Fort.Worth-Stephenville-Clark.Field.722600_TMY,TX,USA,32.82,-97.37,,3B
722596,USA_TX_Fort.Worth.722596_TMY2,TX,USA,32.83,-97.05,,3A
722595,USA_TX_Fort.Worth.NAS.722595_TMY3,TX,USA,32.77,-97.45,,2B
722420,USA_TX_Galveston.722420_TMY3,TX,USA,29.3,-94.8,,2A
722547,USA_TX_Georgetown.AWOS.722547_TMY3,TX,USA,30.68,-97.68,,2B
722588,USA_TX_Greenville.Muni.AP.722588_TMY3,TX,USA,33.07,-96.07,,3A
722505,USA_TX_Harlingen-Valley.Intl.AP.722505_TMY3,TX,USA,26.23,-97.65,,2A
722533,USA_TX_Hondo.Muni.AP.722533_TMY3,TX,USA,29.37,-99.17,,2A
722430,USA_TX_Houston-Intercontinental.722430_TMY2,TX,USA,29.98,-95.37,,2A
722430,USA_TX_Houston-Intercontinental.722430_TMY2,TX,USA,29.98,-95.37,,2A
722429,USA_TX_Houston-D.W.Hooks.AP.722429_TMY3,TX,USA,30.07,-95.55,,2A
722436,USA_TX_Houston-Ellington.AFB.722436_TMY3,TX,USA,29.57,-95.09,,2A
722430,USA_TX_Houston-Intercontinental.722430_TMY2,TX,USA,29.98,-95.37,,2A
722435,USA_TX_Houston-William.P.Hobby.AP.722435_TMY3,TX,USA,29.65,-95.28,,2A
722576,USA_TX_Killeen-Fort.Hood.Rgnl.AP.722576_TMY3,TX,USA,31.07,-97.83,,2B
722575,USA_TX_Killeen.Muni.AWOS.722575_TMY3,TX,USA,31.08,-97.68,,2B
722516,USA_TX_Kingsville.722516_TMY,TX,USA,27.5,-97.82,,2A
722516,USA_TX_Kingsville.722516_TMY,TX,USA,27.5,-97.82,,2A
722520,USA_TX_Laredo.Intl.AP.722520_TMY3,TX,USA,27.57,-99.49,,2B
722520,USA_TX_Laredo.Intl.AP.722520_TMY3,TX,USA,27.57,-99.49,,2B
722470,USA_TX_Longview-Gregg.County.AP.722470_TMY3,TX,USA,32.29,-94.98,,3A
722670,USA_TX_Lubbock.Intl.AP.722670_TMY3,TX,USA,33.67,-101.82,,3A
722670,USA_TX_Lubbock.Intl.AP.722670_TMY3,TX,USA,33.67,-101.82,,3A
722670,USA_TX_Lubbock.Intl.AP.722670_TMY3,TX,USA,33.67,-101.82,,3A
722446,USA_TX_Lufkin.722446_TMY2,TX,USA,31.23,-94.75,,3A
722446,USA_TX_Lufkin.722446_TMY2,TX,USA,31.23,-94.75,,3A
722446,USA_TX_Lufkin.722446_TMY2,TX,USA,31.23,-94.75,,3A
722640,USA_TX_Marfa.AP.722640_TMY3,TX,USA,30.37,-104.02,,3C
722506,USA_TX_McAllen-Miller.Intl.AP.722506_TMY3,TX,USA,26.31,-98.17,,2B
722563,USA_TX_McGregor.AWOS.722563_TMY3,TX,USA,31.48,-97.32,,2B
722650,USA_TX_Midland.Intl.AP.722650_TMY3,TX,USA,31.95,-102.18,,3B
722650,USA_TX_Midland.Intl.AP.722650_TMY3,TX,USA,31.95,-102.18,,3B
722650,USA_TX_Midland.Intl.AP.722650_TMY3,TX,USA,31.95,-102.18,,3B
722597,USA_TX_Mineral.Wells.Muni.AP.722597_TMY3,TX,USA,32.78,-98.07,,3B
722499,USA_TX_Nacogdoches.AWOS.722499_TMY3,TX,USA,31.58,-94.72,,3A
722555,USA_TX_Palacios.Muni.AP.722555_TMY3,TX,USA,28.72,-96.25,,2A
722410,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY,TX,USA,29.95,-94.02,,2A
722410,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY,TX,USA,29.95,-94.02,,2A
722536,USA_TX_San.Antonio.722536_TMY2,TX,USA,29.53,-98.47,,2A
722524,USA_TX_Rockport-Aransas.Co.AP.722524_TMY3,TX,USA,28.08,-97.05,,2A
722630,USA_TX_San.Angelo.722630_TMY2,TX,USA,31.37,-100.5,,3B
722630,USA_TX_San.Angelo.722630_TMY2,TX,USA,31.37,-100.5,,3B
722630,USA_TX_San.Angelo.722630_TMY2,TX,USA,31.37,-100.5,,3B
722535,USA_TX_San.Antonio-Kelly.AFB.722535_TMY3,TX,USA,29.38,-98.58,,2B
722523,USA_TX_San.Antonio-Stinson.AP.722523_TMY3,TX,USA,29.33,-98.47,,2B
722536,USA_TX_San.Antonio.722536_TMY2,TX,USA,29.53,-98.47,,2A
722530,USA_TX_San.Antonio.Intl.AP.722530_TMY,TX,USA,29.53,-98.28,,2B
722530,USA_TX_San.Antonio.Intl.AP.722530_TMY,TX,USA,29.53,-98.28,,2B
722541,USA_TX_Sherman-Perrin.AFB.722541_TMY,TX,USA,33.72,-96.67,,3A
722448,USA_TX_Tyler-Pounds.Field.722448_TMY3,TX,USA,32.35,-95.4,,3A
722550,USA_TX_Victoria.Rgnl.AP.722550_TMY3,TX,USA,28.87,-96.93,,2A
722550,USA_TX_Victoria.Rgnl.AP.722550_TMY3,TX,USA,28.87,-96.93,,2A
722560,USA_TX_Waco.Rgnl.AP.722560_TMY3,TX,USA,31.62,-97.23,,2B
722560,USA_TX_Waco.Rgnl.AP.722560_TMY3,TX,USA,31.62,-97.23,,2B
722560,USA_TX_Waco.Rgnl.AP.722560_TMY3,TX,USA,31.62,-97.23,,2B
723510,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3,TX,USA,33.98,-98.5,,3B
723510,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3,TX,USA,33.98,-98.5,,3B
723510,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3,TX,USA,33.98,-98.5,,3B
722656,USA_TX_Wink-Winkler.County.AP.722656_TMY3,TX,USA,31.78,-103.2,,2B
724723,USA_UT_Blanding.Muni.AP.724723_TMY3,UT,USA,37.62,-109.48,,5B
724756,USA_UT_Bryce.Canyon.AP.724756_TMY3,UT,USA,37.7,-112.15,,6B
724756,USA_UT_Bryce.Canyon.AP.724756_TMY3,UT,USA,37.7,-112.15,,6B
724755,USA_UT_Cedar.City.Muni.AP.724755_TMY3,UT,USA,37.7,-113.1,,5B
724755,USA_UT_Cedar.City.Muni.AP.724755_TMY3,UT,USA,37.7,-113.1,,5B
724755,USA_UT_Cedar.City.Muni.AP.724755_TMY3,UT,USA,37.7,-113.1,,5B
724795,USA_UT_Delta.Muni.AP.724795_TMY3,UT,USA,39.33,-112.58,,5B
724735,USA_UT_Hanksville.AP.724735_TMY3,UT,USA,38.37,-110.72,,4B
724776,USA_UT_Moab-Canyonlands.Field.724776_TMY3,UT,USA,38.58,-109.54,,4B
725755,USA_UT_Ogden-Hill.AFB.725755_TMY3,UT,USA,41.12,-111.97,,5B
725750,USA_UT_Ogden-Hinkley.AP.725750_TMY3,UT,USA,41.2,-112.02,,5B
725724,USA_UT_Provo.Muni.AWOS.725724_TMY3,UT,USA,40.22,-111.72,,5B
724754,USA_UT_Saint.George.AWOS.724754_TMY3,UT,USA,37.08,-113.6,,3B
725720,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY,UT,USA,40.78,-111.97,,5B
725720,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY,UT,USA,40.78,-111.97,,5B
725720,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY,UT,USA,40.78,-111.97,,5B
725705,USA_UT_Vernal.AP.725705_TMY3,UT,USA,40.43,-109.52,,5B
725810,USA_UT_Wendover.USAF.Auxiliary.Field.725810_TMY3,UT,USA,40.72,-114.03,,5B
724058,USA_VA_Abingdon-Virgina.Highlands.AP.724058_TMY3,VA,USA,36.68,-82.03,,4A
724050,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,VA,USA,38.87,-77.03,,4A
724113,USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3,VA,USA,37.22,-80.42,,4A
724016,USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3,VA,USA,38.13,-78.45,,3C
724106,USA_VA_Danville.Rgnl.AP.724106_TMY3,VA,USA,36.57,-79.33,,3A
724037,USA_VA_Davison.AAF.724037_TMY3,VA,USA,38.72,-77.18,,4A
724017,USA_VA_Farmville.Muni.AP.724017_TMY3,VA,USA,37.35,-78.43,,4A
723083,USA_VA_Franklin.Muni.AP.723083_TMY3,VA,USA,36.7,-76.9,,3A
724033,USA_VA_Fredericksburg-Shannon.AP.724033_TMY3,VA,USA,38.27,-77.45,,4A
724107,USA_VA_Hillsville-Twin.County.AP.724107_TMY3,VA,USA,36.77,-80.82,,4A
724115,USA_VA_Hot.Springs-Ingalls.Field.724115_TMY3,VA,USA,37.95,-79.83,,5A
745980,USA_VA_Langley.AFB.745980_TMY3,VA,USA,37.08,-76.35,,4A
724055,USA_VA_Leesburg.Muni.AP-Godfrey.Field.724055_TMY3,VA,USA,39.08,-77.57,,4A
724100,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3,VA,USA,37.33,-79.2,,4A
724100,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3,VA,USA,37.33,-79.2,,4A
724036,USA_VA_Manassas.Muni.AWOS.724036_TMY3,VA,USA,38.72,-77.52,,4A
724056,USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3,VA,USA,36.9,-81.35,,4A
745985,USA_VA_Martinsville-Blue.Ridge.AP.745985_TMY3,VA,USA,36.63,-80.02,,4A
724026,USA_VA_Melfa-Accomack.County.AP.724026_TMY3,VA,USA,37.65,-75.77,,4A
723086,USA_VA_Newport.News.723086_TMY3,VA,USA,37.13,-76.5,,3A
723080,USA_VA_Norfolk.Intl.AP.723080_TMY3,VA,USA,36.9,-76.2,,3A
723080,USA_VA_Norfolk.Intl.AP.723080_TMY3,VA,USA,36.9,-76.2,,3A
723080,USA_VA_Norfolk.Intl.AP.723080_TMY3,VA,USA,36.9,-76.2,,3A
723085,USA_VA_Norfolk.NAS.723085_TMY3,VA,USA,36.95,-76.28,,3A
723075,USA_VA_Oceana.NAS.723075_TMY3,VA,USA,36.82,-76.03,,3A
724014,USA_VA_Petersburg.Muni.AP.724014_TMY3,VA,USA,37.18,-77.52,,3C
724116,USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3,VA,USA,37.13,-80.68,,4A
724035,USA_VA_Quantico.MCAS.724035_TMY3,VA,USA,38.5,-77.3,,4A
724010,USA_VA_Richmond.Intl.AP.724010_TMY3,VA,USA,37.52,-77.32,,4A
724010,USA_VA_Richmond.Intl.AP.724010_TMY3,VA,USA,37.52,-77.32,,4A
724010,USA_VA_Richmond.Intl.AP.724010_TMY3,VA,USA,37.52,-77.32,,4A
724110,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3,VA,USA,37.32,-79.97,,4A
724110,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3,VA,USA,37.32,-79.97,,4A
724110,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3,VA,USA,37.32,-79.97,,4A
724105,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3,VA,USA,38.27,-78.9,,4A
724030,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY,VA,USA,38.95,-77.45,,4A
724030,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY,VA,USA,38.95,-77.45,,4A
724030,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY,VA,USA,38.95,-77.45,,4A
724053,USA_VA_Winchester.Rgnl.AP.724053_TMY3,VA,USA,39.15,-78.15,,4A
724117,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3,VA,USA,36.98,-82.53,,4A
726170,USA_VT_Burlington.Intl.AP.726170_TMY,VT,USA,44.47,-73.15,,6A
726170,USA_VT_Burlington.Intl.AP.726170_TMY,VT,USA,44.47,-73.15,,6A
726170,USA_VT_Burlington.Intl.AP.726170_TMY,VT,USA,44.47,-73.15,,6A
726145,USA_VT_Montpelier.AP.726145_TMY3,VT,USA,44.2,-72.57,,6A
725165,USA_VT_Rutland.State.AP.725165_TMY3,VT,USA,43.52,-72.95,,6A
726115,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3,VT,USA,43.35,-72.52,,5A
727976,USA_WA_Bellingham.Intl.AP.727976_TMY3,WA,USA,48.8,-122.53,,5C
727928,USA_WA_Bremerton.National.AP.727928_TMY3,WA,USA,47.48,-122.75,,4A
727826,USA_WA_Ephrata.Muni.AP.727826_TMY3,WA,USA,47.3,-119.52,,4B
727855,USA_WA_Spokane.727855_TMY2,WA,USA,47.63,-117.53,,5B
742070,USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3,WA,USA,47.08,-122.58,,4A
727840,USA_WA_Hanford.727840_TMY3,WA,USA,46.57,-119.6,,5B
727923,USA_WA_Hoquiam.AP.727923_TMY3,WA,USA,46.98,-123.93,,4A
727924,USA_WA_Kelso.AP.727924_TMY3,WA,USA,46.13,-122.9,,4A
727827,USA_WA_Moses.Lake-Grant.County.AP.727827_TMY3,WA,USA,47.2,-119.32,,4A
727920,USA_WA_Olympia.AP.727920_TMY3,WA,USA,46.97,-122.9,,4A
727920,USA_WA_Olympia.AP.727920_TMY3,WA,USA,46.97,-122.9,,4A
727920,USA_WA_Olympia.AP.727920_TMY3,WA,USA,46.97,-122.9,,4A
727845,USA_WA_Pasco-Tri.Cities.AP.727845_TMY3,WA,USA,46.27,-119.12,,4A
727885,USA_WA_Port.Angeles-William.R.Fairchild.Intl.AP.727885_TMY3,WA,USA,48.12,-123.5,,5C
727857,USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3,WA,USA,46.75,-117.12,,5A
727970,USA_WA_Quillayute.State.AP.727970_TMY3,WA,USA,47.93,-124.57,,5C
727970,USA_WA_Quillayute.State.AP.727970_TMY3,WA,USA,47.93,-124.57,,5C
727934,USA_WA_Renton.Muni.AP.727934_TMY3,WA,USA,47.48,-122.22,,4A
727935,USA_WA_Seattle-Boeing.Field.727935_TMY3,WA,USA,47.68,-122.25,,4A
727930,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3,WA,USA,47.47,-122.32,,4A
727930,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3,WA,USA,47.47,-122.32,,4A
727930,USA_WA_Seattle-Tacoma.Intl.AP.727930_TMY3,WA,USA,47.47,-122.32,,4A
727937,USA_WA_Snohomish.County.AP.727937_TMY3,WA,USA,47.9,-122.28,,4A
727856,USA_WA_Spokane-Felts.Field.727856_TMY3,WA,USA,47.68,-117.32,,5A
727855,USA_WA_Spokane.727855_TMY2,WA,USA,47.63,-117.53,,5B
727850,USA_WA_Spokane.Intl.AP.727850_TMY3,WA,USA,47.49,-117.59,,5B
727850,USA_WA_Spokane.Intl.AP.727850_TMY3,WA,USA,47.49,-117.59,,5B
727815,USA_WA_Stampede.Pass.727815_TMY3,WA,USA,47.28,-121.33,,6A
742060,USA_WA_Tacoma-McChord.AFB.742060_TMY3,WA,USA,47.15,-122.48,,5C
727938,USA_WA_Tacoma.Narrows.AP.727938_TMY3,WA,USA,47.27,-122.58,,4A
726988,USA_WA_The.Dalles.Muni.AP.726988_TMY3,WA,USA,45.62,-121.15,,4A
727926,USA_WA_Toledo-Winlock-Ed.Carlson.Mem.AP.727926_TMY3,WA,USA,46.48,-122.8,,5C
727846,USA_WA_Walla.Walla.City-County.AP.727846_TMY3,WA,USA,46.1,-118.28,,4B
727825,USA_WA_Wenatchee-Pangborn.Mem.AP.727825_TMY3,WA,USA,47.4,-120.2,,5B
690230,USA_WA_Whidbey.Island.NAS.690230_TMY3,WA,USA,48.35,-122.67,,4A
690230,USA_WA_Whidbey.Island.NAS.690230_TMY3,WA,USA,48.35,-122.67,,4A
727810,USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY,WA,USA,46.57,-120.53,,5B
727810,USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY,WA,USA,46.57,-120.53,,5B
727810,USA_WA_Yakima.Air.Terminal-McAllister.Field.727810_TMY,WA,USA,46.57,-120.53,,5B
726457,USA_WI_Appleton-Outagamie.County.AP.726457_TMY3,WI,USA,44.25,-88.52,,5A
726435,USA_WI_Eau.Claire.County.AP.726435_TMY,WI,USA,44.87,-91.48,,6A
726435,USA_WI_Eau.Claire.County.AP.726435_TMY,WI,USA,44.87,-91.48,,6A
726435,USA_WI_Eau.Claire.County.AP.726435_TMY,WI,USA,44.87,-91.48,,6A
726626,USA_WI_Ephraim.AWOS.726626_TMY3,WI,USA,45.15,-87.15,,6A
726450,USA_WI_Green.Bay.726450_TMY2,WI,USA,44.48,-88.13,,6A
726450,USA_WI_Green.Bay.726450_TMY2,WI,USA,44.48,-88.13,,6A
726450,USA_WI_Green.Bay.726450_TMY2,WI,USA,44.48,-88.13,,6A
726415,USA_WI_Janesville-Rock.County.AP.726415_TMY3,WI,USA,42.62,-89.03,,5A
726430,USA_WI_La.Crosse.Muni.AP.726430_TMY3,WI,USA,43.87,-91.25,,6A
726430,USA_WI_La.Crosse.Muni.AP.726430_TMY3,WI,USA,43.87,-91.25,,6A
726430,USA_WI_La.Crosse.Muni.AP.726430_TMY3,WI,USA,43.87,-91.25,,6A
726416,USA_WI_Lone.Rock.AP.726416_TMY3,WI,USA,43.2,-90.18,,5A
726410,USA_WI_Madison.726410_TMY2,WI,USA,43.13,-89.33,,5A
726410,USA_WI_Madison.726410_TMY2,WI,USA,43.13,-89.33,,5A
726410,USA_WI_Madison.726410_TMY2,WI,USA,43.13,-89.33,,5A
726455,USA_WI_Manitowac.Muni.AWOS.726455_TMY3,WI,USA,44.13,-87.68,,5A
726574,USA_WI_Marshfield.Muni.AP.726574_TMY3,WI,USA,44.63,-90.18,,5A
726400,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3,WI,USA,42.95,-87.9,,5A
726400,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3,WI,USA,42.95,-87.9,,5A
726400,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3,WI,USA,42.95,-87.9,,5A
726404,USA_WI_Minocqua-Woodruff-Lee.Field.726404_TMY3,WI,USA,45.93,-89.73,,6A
726465,USA_WI_Mosinee-Central.Wisconsin.AP.726465_TMY3,WI,USA,44.78,-89.67,,6A
726468,USA_WI_Phillips-Price.County.AP.726468_TMY3,WI,USA,45.7,-90.4,,6A
727415,USA_WI_Rhinelander-Oneida.County.AP.727415_TMY3,WI,USA,45.63,-89.47,,6A
726467,USA_WI_Rice.Lake.Muni.AP.726467_TMY3,WI,USA,45.48,-91.72,,6A
726458,USA_WI_Sturgeon.Bay-Door.County.AP.726458_TMY3,WI,USA,44.85,-87.42,,5A
726464,USA_WI_Watertown.Muni.AP.726464_TMY3,WI,USA,43.17,-88.72,,5A
726463,USA_WI_Wausau.Muni.AP.726463_TMY3,WI,USA,44.92,-89.63,,6A
726456,USA_WI_Wittman.Rgnl.AP.726456_TMY3,WI,USA,43.98,-88.55,,6A
724120,USA_WV_Beckley-Raleigh.County.Mem.AP.724120_TMY3,WV,USA,37.8,-81.12,,4A
724125,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3,WV,USA,37.27,-81.24,,4A
724140,USA_WV_Charleston.724140_TMY2,WV,USA,38.37,-81.6,,4A
724140,USA_WV_Charleston.724140_TMY2,WV,USA,38.37,-81.6,,4A
724140,USA_WV_Charleston.724140_TMY2,WV,USA,38.37,-81.6,,4A
724175,USA_WV_Clarksburg-Harrison.Marion.Rgnl.AP.724175_TMY3,WV,USA,39.28,-80.23,,4A
724170,USA_WV_Elkins.724170_TMY2,WV,USA,38.88,-79.85,,5A
724170,USA_WV_Elkins.724170_TMY2,WV,USA,38.88,-79.85,,5A
724250,USA_WV_Huntington.724250_TMY2,WV,USA,38.37,-82.55,,4A
724250,USA_WV_Huntington.724250_TMY2,WV,USA,38.37,-82.55,,4A
724127,USA_WV_Lewisburg-Greenbrier.Valley.AP.724127_TMY3,WV,USA,37.87,-80.4,,5A
724177,USA_WV_Martinsburg-Eastern.WV.Rgnl.AP.724177_TMY3,WV,USA,39.4,-77.98,,4A
724176,USA_WV_Morgantown.Muni-Hart.Field.724176_TMY3,WV,USA,39.65,-79.92,,4A
724273,USA_WV_Parkersburg-Wood.County-Gill.Robb.Wilson.AP.724273_TMY3,WV,USA,39.35,-81.43,,4A
724275,USA_WV_Wheeling-Ohio.County.AP.724275_TMY3,WV,USA,40.18,-80.65,,5A
725690,USA_WY_Casper.725690_TMY2,WY,USA,42.92,-106.47,,6B
725690,USA_WY_Casper.725690_TMY2,WY,USA,42.92,-106.47,,6B
725690,USA_WY_Casper.725690_TMY2,WY,USA,42.92,-106.47,,6B
725640,USA_WY_Cheyenne.725640_TMY2,WY,USA,41.15,-104.82,,5B
725640,USA_WY_Cheyenne.725640_TMY2,WY,USA,41.15,-104.82,,5B
725640,USA_WY_Cheyenne.725640_TMY2,WY,USA,41.15,-104.82,,5B
726700,USA_WY_Cody.Muni.AWOS.726700_TMY3,WY,USA,44.52,-109.02,,5B
725775,USA_WY_Evanston-Uinta.County.AP-Burns.Field.725775_TMY3,WY,USA,41.28,-111.03,,6B
726650,USA_WY_Gillette-Gillette.County.AP.726650_TMY3,WY,USA,44.35,-105.53,,5B
725744,USA_WY_Rock.Springs.725744_TMY2,WY,USA,41.6,-109.07,,6B
725744,USA_WY_Rock.Springs.725744_TMY2,WY,USA,41.6,-109.07,,6B
725776,USA_WY_Jackson.Hole.AP.725776_TMY3,WY,USA,43.6,-110.73,,7
725760,USA_WY_Lander.725760_TMY2,WY,USA,42.82,-108.73,,6B
725760,USA_WY_Lander.725760_TMY2,WY,USA,42.82,-108.73,,6B
725645,USA_WY_Laramie-General.Brees.Field.725645_TMY3,WY,USA,41.32,-105.68,,6B
725745,USA_WY_Rawlins.Muni.AP.725745_TMY3,WY,USA,41.8,-107.2,,6B
725765,USA_WY_Riverton.Rgnl.AP.725765_TMY3,WY,USA,43.05,-108.45,,6B
725744,USA_WY_Rock.Springs.725744_TMY2,WY,USA,41.6,-109.07,,6B
726660,USA_WY_Sheridan.726660_TMY2,WY,USA,44.77,-106.97,,6B
726660,USA_WY_Sheridan.726660_TMY2,WY,USA,44.77,-106.97,,6B
726660,USA_WY_Sheridan.726660_TMY2,WY,USA,44.77,-106.97,,6B
726665,USA_WY_Worland.Muni.AP.726665_TMY3,WY,USA,43.97,-107.95,,6B
785430,VIR_Charlotte.Amalie-Harry.S.Truman.AP.785430_TMY3,,VIR,18.35,-64.97,,1A
875760,ARG_Buenos.Aires.875760_IWEC,,ARG,-34.82,-58.53,,3A
